1,2.54e-07,0.0261831,0.0314789,0.000162144,false
2,0.0581968,0.0262516,0.0159531,5.3551e-05,false
3,0.0424736,0.0263945,0.0133752,3.8104e-05,false
4,0.0399843,0.0261005,0.0131979,4.0486e-05,false
5,0.0395037,0.0261139,0.0140336,5.502e-05,false
6,0.0403706,0.0259968,0.0132048,3.9839e-05,false
7,0.0393956,0.0257304,0.0118899,3.2394e-05,false
8,0.0377972,0.0256964,0.0128518,3.3997e-05,false
9,0.0387196,0.0280846,0.0107774,2.8422e-05,false
10,0.0390221,0.0285985,0.0108434,2.8871e-05,false
11,0.0396012,0.0301314,0.0107877,2.7318e-05,false
12,0.0410806,0.0299999,0.010902,2.8309e-05,false
13,0.0410586,0.0315959,0.010824,2.9661e-05,false
14,0.0425782,0.031171,0.0107549,2.8443e-05,false
15,0.0420846,0.032698,0.0107555,3.002e-05,false
16,0.0436216,0.0321599,0.0108455,2.8297e-05,false
17,0.0431649,0.0334708,0.0108011,2.9891e-05,false
18,0.0476113,0.0327973,0.0108233,2.9284e-05,false
19,0.0437749,0.0342355,0.010892,2.8544e-05,false
20,0.0452966,0.033564,0.0108494,2.9152e-05,false
21,0.0445736,0.0347359,0.010778,2.8447e-05,false
22,0.0456734,0.0338663,0.0107732,2.9458e-05,false
23,0.0448002,0.0352613,0.0107886,2.9034e-05,false
24,0.0462093,0.0346,0.0108133,2.8705e-05,false
25,0.0455686,0.0357122,0.0108182,2.8305e-05,false
26,0.0466871,0.0344712,0.0107732,2.8485e-05,false
27,0.0454045,0.0359824,0.0107907,2.8113e-05,false
28,0.0469321,0.0348022,0.0108525,2.9552e-05,false
29,0.0458132,0.0364266,0.0108494,2.89e-05,false
30,0.0474345,0.0353646,0.0109351,3.3673e-05,false
31,0.0464609,0.0363896,0.0107638,2.8104e-05,false
32,0.0473128,0.0356556,0.0107591,2.8722e-05,false
33,0.0465737,0.0367786,0.0107636,2.8898e-05,false
34,0.0476992,0.0356138,0.0108201,2.9566e-05,false
35,0.0465926,0.0367645,0.0108173,2.8692e-05,false
36,0.0477406,0.0357049,0.0108599,2.9264e-05,false
37,0.0467237,0.0368326,0.0107969,2.8189e-05,false
38,0.0477856,0.0364435,0.0107635,2.856e-05,false
39,0.0473631,0.0370761,0.0107681,2.9127e-05,false
40,0.0480019,0.0359579,0.0108442,2.8085e-05,false
41,0.0469693,0.0378255,0.0108281,2.7381e-05,false
42,0.0488096,0.0360317,0.0108551,2.8603e-05,false
43,0.0470416,0.0371795,0.01083,3.0497e-05,false
44,0.0481748,0.0361694,0.0107503,2.8663e-05,false
45,0.0470773,0.0372591,0.0108027,2.8656e-05,false
46,0.0482201,0.0362007,0.0107934,2.8268e-05,false
47,0.0471537,0.0373314,0.0108679,2.8247e-05,false
48,0.0483567,0.0364336,0.0108577,2.9255e-05,false
49,0.0474471,0.0373656,0.0108597,2.9053e-05,false
50,0.0483792,0.0364607,0.0107469,2.9946e-05,false
51,0.0473696,0.037514,0.0108096,2.9858e-05,false
52,0.048485,0.0364385,0.0107954,2.8391e-05,false
53,0.0473908,0.0375714,0.0107424,2.8819e-05,false
54,0.048471,0.0366652,0.0107638,2.9205e-05,false
55,0.0475882,0.0375385,0.0108492,2.8515e-05,false
56,0.0485469,0.036683,0.0108251,2.9247e-05,false
57,0.0476692,0.0374855,0.0108579,2.9121e-05,false
58,0.0485017,0.0366757,0.0108352,2.8768e-05,false
59,0.04767,0.0375953,0.0107563,2.9728e-05,false
60,0.0485111,0.0368507,0.0107737,2.8714e-05,false
61,0.047783,0.0376922,0.0107473,2.8805e-05,false
62,0.0485989,0.0376784,0.0107665,2.8925e-05,false
63,0.0486019,0.0376129,0.0108632,2.9966e-05,false
64,0.0486345,0.0369076,0.0108156,2.9402e-05,false
65,0.0478816,0.03772,0.0108355,2.8614e-05,false
66,0.0487132,0.0371076,0.0107705,2.9749e-05,false
67,0.048037,0.0376951,0.0107817,3.0073e-05,false
68,0.0486361,0.0369027,0.010767,3.0011e-05,false
69,0.0478292,0.0377292,0.0107558,2.887e-05,false
70,0.0486437,0.0369239,0.0110145,3.0007e-05,false
71,0.0480979,0.0376279,0.0108563,3.0634e-05,false
72,0.0486474,0.0374666,0.0108404,2.8645e-05,false
73,0.048464,0.037727,0.010855,3.0007e-05,false
74,0.0487414,0.0369446,0.0107879,2.9099e-05,false
75,0.0479005,0.0376841,0.010807,2.8998e-05,false
76,0.0486495,0.0368625,0.0108036,2.9317e-05,false
77,0.0478189,0.0377231,0.0107707,2.8892e-05,false
78,0.0486526,0.0371327,0.0107624,2.9257e-05,false
79,0.0480557,0.037836,0.0108315,2.9792e-05,false
80,0.0488264,0.036952,0.0108418,3.0147e-05,false
81,0.0479525,0.0377121,0.0108186,3.0464e-05,false
82,0.0486896,0.0372129,0.0107835,2.9062e-05,false
83,0.0481791,0.0384971,0.0107588,2.8999e-05,false
84,0.0494271,0.0368941,0.0107612,2.9125e-05,false
85,0.0478164,0.0377859,0.0107631,2.8397e-05,false
86,0.0487059,0.0371709,0.010757,2.8518e-05,false
87,0.0480879,0.0379142,0.0107571,2.725e-05,false
88,0.0488258,0.0371645,0.0108234,2.9334e-05,false
89,0.0481453,0.0377607,0.0108962,2.918e-05,false
90,0.0488148,0.03719,0.010853,2.8854e-05,false
91,0.0482009,0.0377559,0.0107769,2.9752e-05,false
92,0.0486929,0.0371044,0.0107561,2.7425e-05,false
93,0.0480178,0.0383171,0.0107746,2.8918e-05,false
94,0.0492496,0.0371679,0.0107733,2.9789e-05,false
95,0.0480996,0.037928,0.0107669,2.8193e-05,false
96,0.0488539,0.0371418,0.0108369,2.8646e-05,false
97,0.0481379,0.0377538,0.0108373,2.758e-05,false
98,0.0487476,0.0372589,0.01081,2.9645e-05,false
99,0.0482278,0.0377929,0.010924,2.8455e-05,false
100,0.0488719,0.0372138,0.0107583,2.9097e-05,false
101,0.0481311,0.0378137,0.0108016,2.8948e-05,false
102,0.0487859,0.0372387,0.0108017,2.8881e-05,false
103,0.0481998,0.0385833,0.0108429,3.0738e-05,false
104,0.0495869,0.0375726,0.0110452,2.8254e-05,false
105,0.0487757,0.0377779,0.0108837,2.87e-05,false
106,0.0488181,0.037277,0.0109194,2.903e-05,false
107,0.0483567,0.037839,0.0108684,2.9204e-05,false
108,0.0488631,0.0372914,0.0108837,2.8336e-05,false
109,0.0483266,0.0377503,0.0107694,2.8408e-05,false
110,0.0486771,0.0373949,0.0107649,2.8837e-05,false
111,0.0483181,0.0379152,0.0107597,2.962e-05,false
112,0.0488367,0.0375058,0.010749,3.0153e-05,false
113,0.0484157,0.0379837,0.0108189,2.8793e-05,false
114,0.0489648,0.0372453,0.010807,2.9385e-05,false
115,0.0482131,0.0378258,0.0108175,2.8536e-05,false
116,0.0488013,0.0373102,0.0108326,2.85e-05,false
117,0.0483027,0.0377857,0.010823,2.8192e-05,false
118,0.0487628,0.0372152,0.0107556,2.91e-05,false
119,0.0481295,0.0378259,0.0107483,2.8428e-05,false
120,0.0487341,0.0374972,0.0108873,2.8887e-05,false
121,0.0485433,0.03789,0.0107657,2.8766e-05,false
122,0.0488152,0.0372595,0.0107614,2.851e-05,false
123,0.0481794,0.0378004,0.0110198,2.8552e-05,false
124,0.0489762,0.0375369,0.010833,2.8575e-05,false
125,0.048531,0.0377966,0.0108313,2.7719e-05,false
126,0.0487908,0.0372836,0.0108199,3.6779e-05,false
127,0.0482687,0.0378264,0.0107898,2.9242e-05,false
128,0.0487744,0.0374643,0.0107691,2.897e-05,false
129,0.0483913,0.0378901,0.0107734,2.9873e-05,false
130,0.048822,0.0374336,0.0107792,2.8559e-05,false
131,0.0483705,0.0379295,0.0107633,2.893e-05,false
132,0.0488515,0.0374285,0.0108239,2.8694e-05,false
133,0.0484098,0.0378272,0.0108176,2.8147e-05,false
134,0.0488031,0.0381631,0.0108028,2.8584e-05,false
135,0.0491224,0.0378453,0.0108928,2.8524e-05,false
136,0.0488899,0.0374259,0.0108058,3.0047e-05,false
137,0.0483936,0.0378594,0.0107825,2.738e-05,false
138,0.048799,0.037332,0.0107878,3.0331e-05,false
139,0.048279,0.0379077,0.010799,2.9374e-05,false
140,0.0488626,0.0373307,0.0108085,2.8079e-05,false
141,0.0482955,0.0379121,0.0109049,2.8789e-05,false
142,0.0489707,0.0372913,0.0108311,2.7905e-05,false
143,0.0482801,0.0378428,0.0108259,2.898e-05,false
144,0.0488254,0.0378262,0.0108003,2.9163e-05,false
145,0.048785,0.0379363,0.0107668,2.8697e-05,false
146,0.048862,0.0374315,0.0107595,2.9298e-05,false
147,0.0483512,0.0378723,0.0107671,2.7651e-05,false
148,0.0487971,0.0374324,0.0109142,2.9629e-05,false
149,0.0485031,0.0378772,0.0107508,3.0349e-05,false
150,0.0487879,0.0372757,0.0108216,2.8884e-05,false
151,0.0482553,0.0378491,0.0108398,2.9941e-05,false
152,0.0488514,0.0373849,0.0108116,2.7214e-05,false
153,0.0483524,0.0380372,0.0108576,2.9412e-05,false
154,0.049051,0.0374359,0.010817,2.949e-05,false
155,0.0484092,0.037835,0.0107709,2.8448e-05,false
156,0.0487647,0.0374374,0.0107537,2.9105e-05,false
157,0.0483516,0.0378584,0.0107437,2.8059e-05,false
158,0.0487587,0.0373757,0.0107603,2.9007e-05,false
159,0.0483036,0.0378215,0.0108276,2.9266e-05,false
160,0.0488083,0.0374074,0.0108193,2.8829e-05,false
161,0.0483842,0.0378705,0.0108248,3.2864e-05,false
162,0.0489096,0.0373455,0.0108373,2.8873e-05,false
163,0.0483522,0.0378087,0.0107572,2.8786e-05,false
164,0.0487247,0.0373107,0.0107579,2.8422e-05,false
165,0.0482252,0.0380349,0.0108007,2.7977e-05,false
166,0.0490032,0.0374196,0.0107624,2.9944e-05,false
167,0.0483443,0.0379073,0.0107539,2.8217e-05,false
