1,1.63e-07,0.00923117,0.0166261,0.00294696,false
2,0.0315119,0.00914344,0.0155188,2.9975e-05,false
3,0.0253943,0.0152545,0.00522319,2.7355e-05,false
4,0.023178,0.00897205,0.0162142,2.681e-05,false
5,0.0525455,0.00996769,0.00294906,3.4567e-05,false
6,0.0396439,0.0150899,0.00163017,2.8373e-05,false
7,0.0235704,0.00930523,0.019933,2.7145e-05,false
8,0.0505461,0.0172083,0.00524158,2.9256e-05,false
9,0.0500044,0.0235707,0.00341039,5.6882e-05,false
10,0.053282,0.0217243,0.00509417,4.2901e-05,false
11,0.0518392,0.0258118,0.00215303,3.5085e-05,false
12,0.0434158,0.0251182,0.00351799,7.499e-05,false
13,0.0487661,0.0170567,0.00154928,3.3763e-05,false
14,0.0189941,0.0113423,0.00525381,9.2484e-05,false
15,0.0323757,0.0134337,0.00216967,3.1674e-05,false
16,0.0323844,0.0185614,0.00157772,3.308e-05,false
17,0.0204871,0.00896771,0.00137643,2.4141e-05,false
18,0.0310325,0.0181491,0.00156482,4.3738e-05,false
19,0.0200967,0.00941512,0.00127465,2.3606e-05,false
20,0.0289641,0.0182704,0.00152735,3.2675e-05,false
21,0.0341474,0.0151856,0.00213355,3.703e-05,false
22,0.0177555,0.0188931,0.00225038,4.3364e-05,false
23,0.0319981,0.0145871,0.00150138,3.0844e-05,false
24,0.0333285,0.0170023,0.0014957,4.2992e-05,false
25,0.0188475,0.00842331,0.00129618,2.3774e-05,false
26,0.0301781,0.0172062,0.00167631,4.2914e-05,false
27,0.0192205,0.00851612,0.00142899,2.6379e-05,false
28,0.031758,0.0190573,0.00158951,3.3189e-05,false
29,0.0209946,0.00959062,0.00130374,2.3703e-05,false
30,0.0278203,0.0179705,0.00155515,3.221e-05,false
31,0.0343109,0.0143056,0.00167662,4.2688e-05,false
32,0.0163775,0.0147423,0.00440728,3.5063e-05,false
33,0.0330605,0.0139642,0.00173264,3.3556e-05,false
34,0.0160213,0.0115806,0.00145065,2.4405e-05,false
35,0.0349071,0.014186,0.00170223,3.4297e-05,false
36,0.0326958,0.0172335,0.00148635,3.2374e-05,false
37,0.0191392,0.00813409,0.00137489,3.6087e-05,false
38,0.032126,0.017735,0.0015656,3.2692e-05,false
39,0.0196982,0.00933811,0.00134992,2.3772e-05,false
40,0.0298192,0.017809,0.00162388,3.2063e-05,false
41,0.0198279,0.0090018,0.00139006,2.3991e-05,false
42,0.0289696,0.0174442,0.00163717,3.3331e-05,false
43,0.0339557,0.0142137,0.00148341,3.1521e-05,false
44,0.0160964,0.0114046,0.00267195,7.5232e-05,false
45,0.0333398,0.0144768,0.00175665,3.3015e-05,false
46,0.0166462,0.0117942,0.00137429,2.4822e-05,false
47,0.0334231,0.0141586,0.00185891,3.4216e-05,false
48,0.0163618,0.0115479,0.00136699,2.4894e-05,false
49,0.0337817,0.0133265,0.00167338,3.4426e-05,false
50,0.0336335,0.0171888,0.00149795,4.4547e-05,false
51,0.0191179,0.00900631,0.0037921,2.7671e-05,false
52,0.0302151,0.0173299,0.00152403,3.1086e-05,false
53,0.0191941,0.0100385,0.00174545,2.9264e-05,false
54,0.0313162,0.0170361,0.00167506,3.6324e-05,false
55,0.0190665,0.00970519,0.00154725,2.8229e-05,false
56,0.0316884,0.0172592,0.00156907,3.3161e-05,false
57,0.0192337,0.0101497,0.00139142,2.8414e-05,false
58,0.0305234,0.0183032,0.00163658,3.1747e-05,false
59,0.0328739,0.0155766,0.00146942,3.0569e-05,false
60,0.0174251,0.0122174,0.003871,2.8939e-05,false
61,0.0323816,0.0134817,0.00173184,3.3842e-05,false
62,0.0155456,0.0107264,0.0013594,2.5198e-05,false
63,0.0358748,0.0139924,0.00195549,4.677e-05,false
64,0.0163241,0.0115655,0.00138361,2.5294e-05,false
65,0.0323969,0.0137206,0.00173572,3.9222e-05,false
66,0.0330408,0.0163422,0.00153481,3.2545e-05,false
67,0.0182484,0.00809496,0.00144138,2.7393e-05,false
68,0.0319674,0.0191647,0.00172289,3.4957e-05,false
69,0.0212976,0.0146683,0.00158506,3.9862e-05,false
70,0.0307299,0.018384,0.00180435,3.6826e-05,false
71,0.0208654,0.01472,0.00177794,3.1454e-05,false
72,0.0271057,0.0190715,0.00165368,3.7115e-05,false
73,0.0329875,0.0181555,0.00160003,3.0613e-05,false
74,0.0201016,0.0156878,0.00160545,3.4702e-05,false
75,0.0303218,0.016588,0.00152332,3.2352e-05,false
76,0.0185447,0.0126671,0.00426113,3.6616e-05,false
77,0.032234,0.0167573,0.00154017,3.0831e-05,false
78,0.0186956,0.0124062,0.00150145,2.8945e-05,false
79,0.0303351,0.016083,0.00177531,6.4514e-05,false
80,0.0334906,0.0180085,0.00165043,3.4778e-05,false
81,0.0200092,0.00995445,0.0040043,2.6334e-05,false
82,0.0305179,0.0185772,0.00161218,4.3623e-05,false
83,0.0205995,0.0133809,0.00236674,2.7859e-05,false
84,0.030098,0.018471,0.00155742,3.2014e-05,false
85,0.0204233,0.0113733,0.00174713,4.4694e-05,false
86,0.0290852,0.0181861,0.00171701,3.5385e-05,false
87,0.033159,0.0171905,0.00157133,3.6426e-05,false
88,0.0191685,0.0151293,0.00158474,3.3206e-05,false
89,0.0304102,0.0159023,0.00158987,3.0723e-05,false
90,0.0179548,0.0124809,0.00143029,2.5675e-05,false
91,0.0330719,0.0163137,0.00169692,3.5055e-05,false
92,0.0318406,0.0178372,0.00155831,3.1998e-05,false
93,0.0197908,0.0127941,0.00170264,3.1536e-05,false
94,0.0305191,0.01822,0.00170807,4.5094e-05,false
95,0.0203527,0.0120257,0.00366113,4.7129e-05,false
96,0.0304201,0.0182311,0.00173589,4.2776e-05,false
97,0.0204029,0.0119215,0.00336691,9.0768e-05,false
98,0.0294281,0.0176123,0.00166063,3.1958e-05,false
99,0.0332946,0.0167162,0.00168787,3.62e-05,false
100,0.0187601,0.014669,0.00187217,3.3349e-05,false
101,0.0315385,0.0156723,0.00160618,4.359e-05,false
102,0.0176374,0.0111953,0.00144169,2.9276e-05,false
103,0.0318057,0.0152353,0.00163878,3.3091e-05,false
104,0.0330177,0.0167347,0.00159732,3.4687e-05,false
105,0.0186979,0.00945295,0.00443301,3.3186e-05,false
106,0.0323187,0.0183836,0.00175033,3.6279e-05,false
107,0.0205166,0.0123904,0.00242458,3.034e-05,false
108,0.0293271,0.0193183,0.00177714,3.8019e-05,false
109,0.0215318,0.0126531,0.00352641,2.8875e-05,false
110,0.0282902,0.0178768,0.00159728,3.3678e-05,false
111,0.0326842,0.0169103,0.00170159,3.2786e-05,false
112,0.0189657,0.0146484,0.00192777,3.3535e-05,false
113,0.0324163,0.014689,0.00166122,3.7234e-05,false
114,0.0167605,0.0121435,0.00140502,3.9237e-05,false
115,0.0321278,0.0146603,0.00177132,3.3049e-05,false
116,0.0168519,0.0106818,0.00145385,2.8649e-05,false
117,0.0339685,0.0145514,0.00189847,3.4162e-05,false
118,0.0324451,0.0161427,0.00168564,3.4548e-05,false
119,0.0181688,0.00780027,0.00135861,2.5963e-05,false
120,0.032314,0.0180152,0.00160969,3.5192e-05,false
121,0.0200591,0.0121993,0.00311622,2.9884e-05,false
122,0.0295336,0.0185398,0.0017884,3.2347e-05,false
123,0.0207247,0.0117339,0.00239489,9.2852e-05,false
124,0.0308488,0.0197089,0.00172212,3.2427e-05,false
125,0.0305502,0.0175352,0.00159588,3.1621e-05,false
126,0.019535,0.0151197,0.00174894,3.3335e-05,false
127,0.0315487,0.0161042,0.00179067,4.3335e-05,false
128,0.0182966,0.0120481,0.00337696,9.0855e-05,false
129,0.0324616,0.0154496,0.0016891,3.2604e-05,false
130,0.0175512,0.0117748,0.00153753,3.0025e-05,false
131,0.0331842,0.0139586,0.00179308,3.5063e-05,false
132,0.038516,0.012108,0.00169704,3.4165e-05,false
133,0.0141924,0.00939809,0.00315603,4.034e-05,false
134,0.0302253,0.0132636,0.00177596,3.8859e-05,false
135,0.0154509,0.0100626,0.00139795,2.4881e-05,false
136,0.0334706,0.0137918,0.00197412,3.6886e-05,false
137,0.0161362,0.00972979,0.00150548,2.8586e-05,false
138,0.0353539,0.0149481,0.00181321,3.9322e-05,false
139,0.0171854,0.0110078,0.00144584,2.8648e-05,false
140,0.0315889,0.0144625,0.001794,3.3399e-05,false
141,0.0331661,0.0159751,0.00171202,3.8807e-05,false
142,0.0181061,0.00918257,0.00335568,0.000114677,false
143,0.0319051,0.0184885,0.00177697,4.0414e-05,false
144,0.0206688,0.014528,0.00164734,3.5658e-05,false
145,0.0300719,0.0193552,0.00171609,3.4162e-05,false
146,0.021478,0.0152602,0.00171117,4.0876e-05,false
147,0.0283281,0.0170981,0.00165402,3.3293e-05,false
148,0.0191663,0.0138091,0.00384434,6.2927e-05,false
149,0.0311954,0.0184955,0.00169731,3.2928e-05,false
150,0.020605,0.0130127,0.00400262,2.5656e-05,false
151,0.0280407,0.0186708,0.00172968,3.1363e-05,false
152,0.0349067,0.0182857,0.00157801,3.2145e-05,false
153,0.0202747,0.0144847,0.00155878,2.7922e-05,false
154,0.0288036,0.0167325,0.00158573,3.3431e-05,false
155,0.0187175,0.0143059,0.00182256,3.8678e-05,false
156,0.032178,0.0166482,0.00164308,4.0368e-05,false
157,0.0187128,0.0149434,0.00167924,3.1648e-05,false
158,0.0304796,0.0162273,0.00182798,3.5485e-05,false
159,0.0184333,0.0126117,0.00381484,6.3557e-05,false
160,0.031396,0.0166787,0.00167358,3.3781e-05,false
161,0.0187936,0.013023,0.00390747,3.1754e-05,false
162,0.031238,0.0172593,0.00177412,3.9571e-05,false
163,0.0194615,0.0128954,0.00420422,2.8312e-05,false
164,0.031857,0.01592,0.00177677,3.46e-05,false
165,0.0180682,0.0121717,0.00141556,3.9393e-05,false
166,0.0304438,0.016564,0.00171077,3.3667e-05,false
167,0.0194693,0.0122527,0.00136161,2.8529e-05,false
168,0.0314809,0.0159371,0.00181375,3.2177e-05,false
169,0.0335031,0.0160888,0.00163317,3.2424e-05,false
170,0.0181234,0.013569,0.00168695,3.6991e-05,false
171,0.0316369,0.0163731,0.00157326,3.3786e-05,false
172,0.0183552,0.0147912,0.00175636,3.1593e-05,false
173,0.0314506,0.0179435,0.00169288,3.3241e-05,false
174,0.0200433,0.0152468,0.00161156,3.3256e-05,false
175,0.0301553,0.0170589,0.0016424,3.3731e-05,false
176,0.0191534,0.0152523,0.00173119,3.7732e-05,false
177,0.0307233,0.0173869,0.00164405,3.4108e-05,false
178,0.0194397,0.0158226,0.00165464,5.5865e-05,false
179,0.0301445,0.0169058,0.00166585,3.6718e-05,false
180,0.0189478,0.0144906,0.00186123,3.0239e-05,false
181,0.0450245,0.0121716,0.00267962,7.6378e-05,false
182,0.020754,0.0169727,0.00217893,3.6842e-05,false
183,0.0195712,0.00824358,0.00134978,3.6216e-05,false
184,0.0308055,0.0171934,0.00173696,3.4914e-05,false
185,0.03145,0.0138235,0.00182202,3.7689e-05,false
186,0.0160811,0.0100125,0.00151488,2.8963e-05,false
187,0.0335594,0.0139846,0.00188054,3.5439e-05,false
188,0.0162487,0.0102185,0.00234581,6.3908e-05,false
189,0.0340575,0.0132926,0.00181727,6.2427e-05,false
190,0.0154799,0.00981057,0.00209973,3.7107e-05,false
191,0.0349424,0.0140892,0.0017961,4.5047e-05,false
192,0.0162726,0.0107235,0.00326303,3.3473e-05,false
193,0.0333075,0.0137934,0.00179868,3.7116e-05,false
194,0.0160247,0.0134388,0.00201314,4.4535e-05,false
195,0.0158145,0.00906022,0.00147657,2.6981e-05,false
196,0.0354531,0.0162571,0.00176393,3.3806e-05,false
197,0.0184442,0.00862396,0.00147493,3.9184e-05,false
198,0.0315736,0.0141788,0.00171119,3.4599e-05,false
