189,1969181
190,1966078
191,1966000
192,1962954
193,1962649
194,1959665
195,1959926
196,1956901
197,1956901
198,1954114
199,1954173
200,1951140
201,1951029
202,1947889
203,1947676
204,1944657
205,1947825
206,1941860
207,1944955
208,1941958
209,1941800
210,1938690
211,1941687
212,1935732
213,1938675
214,1935688
215,1935755
216,1932738
217,1935862
218,1929806
219,1932856
220,1929822
221,1929966
222,1926958
223,1930046
224,1924041
225,1927007
226,1924181
227,1924551
228,1921634
229,1924475
230,1918535
231,1921491
232,1918685
233,1918760
234,1915603
235,1918650
236,1912383
237,1915381
238,1912469
239,1912478
240,1909438
241,1912238
242,1906004
243,1908872
244,1906084
245,1906292
246,1903263
247,1906311
248,1900354
249,1903382
250,1900190
251,1900246
252,1897241
253,1900184
254,1894459
255,1897422
256,1894512
257,1894583
258,1891491
259,1894288
260,1888564
261,1891636
262,1888561
263,1888424
264,1885518
265,1888323
266,1882311
267,1885282
268,1882055
269,1882084
270,1879280
271,1882298
272,1876412
273,1879088
274,1876004
275,1875909
276,1873019
277,1876139
278,1870061
279,1873232
280,1870291
281,1870071
282,1866842
283,1869553
284,1863563
285,1866474
286,1863407
287,1863457
288,1860208
289,1863229
290,1857203
291,1860340
292,1857412
293,1857450
294,1854457
295,1857453
296,1851295
297,1854170
298,1851044
299,1850979
300,1847777
301,1850805
302,1847784
303,1850881
304,1851017
305,1850950
306,1850759
307,1856657
308,1850765
309,1853600
310,1856620
311,1856625
312,1853685
313,1859619
314,1856603
315,1859676
316,1859848
317,1859908
318,1859983
319,1865905
320,1859910
321,1862911
322,1865852
323,1865898
324,1862817
325,1868847
326,1865841
327,1868579
328,1868227
329,1868043
330,1868064
331,1873920
332,1867883
333,1870797
334,1873675
335,1873770
336,1870569
337,1876987
338,1873904
339,1876915
340,1876794
341,1876871
342,1876931
343,1883129
344,1877033
345,1880065
346,1882943
347,1882965
348,1879944
349,1885834
350,1882747
351,1885790
352,1885714
353,1885690
354,1885754
355,1891647
356,1885669
357,1888720
358,1891669
359,1891797
360,1888893
361,1894787
362,1891743
363,1894662
364,1894729
365,1894740
366,1894946
367,1900972
368,1894914
369,1897987
370,1900939
371,1900942
372,1897992
373,1903791
374,1900835
375,1903835
376,1903892
377,1903765
378,1903773
379,1909810
380,1903906
381,1906786
382,1910054
383,1910251
384,1907258
385,1913087
386,1909997
387,1912987
388,1912859
389,1912958
390,1913091
391,1919155
392,1913170
393,1916106
394,1919253
395,1919420
396,1916454
397,1922302
398,1919590
399,1922589
400,1922511
401,1922496
402,1922365
403,1925444
404,1919203
405,1919173
406,1922099
407,1919075
408,1916103
409,1922018
410,1916041
411,1916198
412,1916200
413,1916163
414,1916240
415,1916167
416,1910204
417,1913130
418,1915988
419,1912829
420,1907071
421,1913094
422,1910210
423,1910246
424,1910357
425,1907298
426,1907447
427,1910533
428,1904688
429,1907761
430,1907726
431,1904818
432,1901852
433,1907887
434,1904997
435,1901906
436,1901976
437,1902049
438,1901805
439,1904790
440,1895603
441,1898572
442,1901543
443,1898516
444,1895708
445,1898704
446,1895955
447,1895998
448,1896164
449,1896243
450,1893270
451,1896229
452,1890170
453,1893227
454,1896204
455,1890319
456,1887236
457,1893094
458,1890008
459,1889878
460,1886755
461,1886622
462,1886633
463,1889598
464,1883964
465,1883677
466,1886685
467,1883511
468,1880662
469,1886729
470,1880799
471,1880797
472,1880766
473,1880607
474,1880691
475,1880804
476,1874815
477,1877662
478,1880593
479,1877546
480,1871315
481,1877216
482,1874231
483,1874191
484,1874124
485,1871099
486,1871111
487,1874178
488,1868223
489,1871248
490,1871556
491,1868365
492,1865347
493,1871262
494,1868340
495,1865133
496,1865298
497,1865294
498,1865523
499,1868394
500,1862457
501,1868460
502,1874515
503,1874658
504,1874612
505,1880801
506,1880804
507,1883890
508,1886930
509,1889921
510,1890052
511,1899259
512,1893184
513,1899211
514,1905303
515,1902286
516,1905392
517,1914374
518,1911327
519,1914470
520,1914552
521,1920392
522,1923312
523,1929259
524,1923286
525,1926342
526,1935476
527,1935353
528,1935333
529,1944315
530,1938426
531,1944560
532,1947365
533,1950454
534,1953595
535,1956373
536,1953421
537,1959522
538,1965498
539,1965613
540,1962657
541,1974703
542,1971768
543,1974796
544,1977867
545,1977709
546,1983823
547,1989444
548,1983185
549,1989116
550,1992084
551,1995047
552,1995029
553,2004021
554,2001067
555,2001225
556,2007113
557,2010145
558,2013252
559,2019247
560,2010249
561,2019273
562,2025363
563,2025308
564,2025421
565,2031099
566,2031284
567,2034174
568,2037231
569,2040033
570,2040033
571,2048899
572,2042750
573,2048775
574,2054863
575,2051842
576,2054829
577,2063851
578,2060766
579,2063789
580,2063982
581,2070224
582,2073142
583,2079148
584,2073003
585,2076066
586,2085125
587,2085208
588,2085227
589,2094248
590,2088375
591,2094211
592,2097315
593,2100356
594,2103439
595,2106286
596,2103439
597,2109358
598,2115391
599,2115376
600,2112337
601,2121349
602,2115485
603,2115580
604,2115450
605,2112468
606,2115438
607,2118465
608,2109697
609,2112791
610,2112858
611,2112755
612,2109674
613,2118606
614,2109762
615,2106675
616,2109599
617,2109540
618,2109552
619,2115671
620,2103923
621,2106837
622,2109935
623,2106913
624,2103880
625,2109754
626,2106628
627,2106679
628,2103927
629,2103945
630,2100864
631,2109957
632,2100882
633,2103983
634,2107045
635,2097990
636,2098011
637,2107013
638,2100788
639,2100797
640,2097855
641,2100954
642,2097922
643,2104072
644,2095105
645,2095128
646,2101004
647,2098147
648,2095141
649,2101254
650,2092147
651,2095299
652,2095419
653,2095444
654,2095522
655,2098564
656,2089406
657,2092453
658,2095482
659,2092408
660,2086465
661,2098540
662,2092402
663,2089398
664,2089364
665,2086305
666,2089370
667,2095478
668,2086629
669,2089671
670,2086818
671,2086812
672,2083931
673,2093166
674,2087125
675,2084149
676,2087072
677,2084080
678,2084017
679,2090069
680,2077936
681,2083835
682,2086841
683,2083915
684,2077987
685,2084001
686,2081002
687,2080970
688,2080807
689,2080790
690,2077739
691,2083591
692,2074724
693,2077802
694,2080725
695,2074781
696,2074908
697,2083846
698,2074911
699,2074925
700,2071805
701,2075021
702,2074998
703,2080990
704,2074950
705,2069086
706,2078103
707,2075082
708,2072124
709,2080976
710,2074777
711,2074751
712,2074649
713,2074696
714,2074609
715,2080496
716,2074611
717,2074630
718,2080739
719,2074788
720,2068748
721,2080434
722,2080616
723,2077473
724,2077491
725,2074599
726,2074792
727,2080711
728,2074631
729,2077418
730,2080566
731,2080579
732,2074650
733,2080791
734,2077781
735,2071571
736,2080599
737,2080537
738,2080438
739,2086521
740,2071591
741,2074492
742,2080403
743,2080512
744,2077342
745,2083308
746,2083459
747,2077405
748,2077246
749,2077301
750,2077463
751,2086412
752,2080326
753,2080082
754,2083157
755,2077213
756,2074020
757,2086220
758,2083173
759,2080228
760,2080297
761,2080204
762,2080222
763,2086348
764,2080232
765,2077448
766,2086456
767,2083369
768,2077422
769,2086282
770,2080126
771,2082992
772,2082966
773,2082899
774,2082828
775,2082769
776,2079761
777,2079851
778,2088795
779,2085724
780,2076578
781,2088663
782,2082547
783,2079628
784,2082497
785,2082720
786,2085744
787,2091592
788,2082543
789,2079672
790,2082686
791,2082772
792,2082679
793,2091443
794,2088477
795,2082450
796,2082410
797,2082546
798,2082502
799,2091501
800,2082468
801,2085491
802,2091313
803,2085342
804,2079193
805,2082197
806,2088059
807,2082077
808,2085122
809,2085078
810,2078972
811,2085058
812,2079028
813,2078972
814,2084944
815,2079121
816,2079024
817,2085004
818,2082148
819,2075950
820,2075925
821,2078874
822,2078884
823,2081808
824,2075791
825,2073057
826,2081952
827,2078862
828,2072903
829,2078984
830,2075995
831,2069803
832,2072892
833,2075711
834,2078635
835,2078719
836,2072950
837,2069853
838,2072935
839,2069946
840,2063910
841,2078942
842,2078877
843,2072824
844,2072888
845,2063975
846,2066837
847,2069709
848,2069665
849,2069754
850,2072818
851,2072813
852,2063952
853,2069907
854,2067071
855,2060986
856,2066896
857,2069904
858,2069745
859,2069819
860,2060862
861,2060968
862,2070070
863,2064181
864,2061147
865,2067355
866,2067213
867,2061375
868,2061424
869,2064294
870,2061200
871,2067362
872,2061195
873,2058145
874,2064198
875,2058156
876,2058268
877,2064198
878,2064166
879,2058165
880,2055383
881,2058630
882,2058695
883,2064776
884,2058622
885,2052552
886,2061308
887,2055242
888,2052367
889,2061490
890,2058576
891,2055500
892,2055424
893,2055432
894,2052375
895,2052400
896,2052595
897,2055675
898,2061503
899,2055624
900,2046405
901,2052462
902,2052432
903,2046430
904,2052396
905,2052477
906,2055484
907,2058483
908,2046309
909,2043345
910,2046407
911,2049504
912,2046360
913,2055350
914,2055489
915,2043364
916,2046205
917,2043349
918,2046167
919,2052044
920,2043132
921,2046062
922,2048986
923,2046057
924,2040069
925,2046192
926,2045974
927,2039975
928,2045954
929,2045942
930,2039801
931,2045720
932,2042929
933,2040011
934,2046032
935,2037177
936,2034129
937,2046028
938,2046036
939,2043000
940,2037218
941,2040247
942,2040166
943,2040422
944,2034522
945,2031406
946,2046369
947,2043539
948,2037414
949,2043621
950,2034542
951,2031393
952,2034274
953,2037395
954,2037419
955,2040500
956,2037555
957,2031643
958,2037718
959,2034747
960,2028539
961,2040398
962,2037527
963,2031557
964,2031442
965,2028589
966,2031576
967,2037736
968,2034594
969,2034420
970,2034286
971,2028634
972,2022646
973,2031785
974,2034775
975,2025886
976,2031827
977,2034766
978,2031881
979,2035027
980,2019920
981,2022746
982,2031679
983,2028654
984,2025714
985,2028693
986,2031812
987,2025805
988,2029053
989,2026087
990,2019946
991,2028850
992,2022970
993,2022996
994,2029041
995,2026099
996,2023029
997,2028984
998,2025857
999,2016932
1000,2016767
1001,2023009
1002,2025908
1003,2028986
1004,2022878
1005,2016888
1006,2022813
1007,2016731
1008,2013700
1009,2028863
1010,2022746
1011,2019606
1012,2019506
1013,2016687
1014,2016665
1015,2016609
1016,2016728
1017,2016914
1018,2025856
1019,2022883
1020,2007845
1021,2019954
1022,2016895
1023,2014043
1024,2017030
1025,2014051
1026,2016974
1027,2020011
1028,2014252
1029,2011168
1030,2014108
1031,2017138
1032,2014187
1033,2020079
1034,2013790
1035,2004768
1036,2010666
1037,2013671
1038,2013751
1039,2016920
1040,2007948
1041,2010789
1042,2016787
1043,2010789
1044,2004803
1045,2010794
1046,2013723
1047,2007715
1048,2007782
1049,2010992
1050,2004956
1051,2017076
1052,2008311
1053,2005410
1054,2014173
1055,2002238
1056,2002254
1057,2011293
1058,2014242
1059,2008328
1060,2002222
1061,2005433
1062,2002409
1063,2008185
1064,2005014
1065,2005056
1066,2010902
1067,2007722
1068,2001540
1069,2004479
1070,1995672
1071,1995710
1072,2004320
1073,2007273
1074,2007445
1075,2007629
1076,2001477
1077,1995400
1078,2001391
1079,1998370
1080,1989380
1081,2007490
1082,2007429
1083,1998432
1084,1998455
1085,1995383
1086,2001459
1087,2004457
1088,1995536
1089,1995215
1090,1995245
1091,1998274
1092,1992351
1093,2001266
1094,2001280
1095,1992164
1096,1998277
1097,1995224
1098,1995132
1099,1998210
1100,1989273
1101,1992289
1102,1998198
1103,1995338
1104,1989150
1105,1995182
1106,1998160
1107,1992167
1108,1995158
1109,1998189
1110,1989246
1111,1992345
1112,1992381
1113,1992390
1114,2001374
1115,1992270
1116,1989261
1117,1998361
1118,1998230
1119,1989061
1120,1986271
1121,1998333
1122,1998324
1123,2001349
1124,1992419
1125,1983405
1126,1995287
1127,1992319
1128,1992322
1129,2001033
1130,1997978
1131,1995095
1132,1989012
1133,1989081
1134,1992113
1135,1995428
1136,1995409
1137,1995521
1138,2001527
1139,1995423
1140,1983336
1141,1995311
1142,1998303
1143,1986240
1144,1992141
1145,1998126
1146,1998068
1147,1998059
1148,1992118
1149,1992017
1150,1991861
1151,1991767
1152,1988647
1153,1997474
1154,1997475
1155,1985474
1156,1994301
1157,1997176
1158,1997022
1159,1996973
1160,1981906
1161,1988000
1162,1996851
1163,1996769
1164,1990721
1165,1990779
1166,1996764
1167,1987954
1168,1991133
1169,1994303
1170,1991258
1171,2000275
1172,1994361
1173,1991444
1174,1994518
1175,1988470
1176,1985187
1177,1997272
1178,2000352
1179,1991551
1180,1988487
1181,1994387
1182,1994373
1183,1994547
1184,1994485
1185,1991470
1186,2000458
1187,1991510
1188,1982449
1189,1994352
1190,1991581
1191,1991551
1192,1994571
1193,2000560
1194,2000581
1195,1994575
1196,1988520
1197,1985475
1198,1994547
1199,1991549
1200,1985391
1201,2000243
1202,2000315
1203,1991327
1204,1991166
1205,1991369
1206,1994423
1207,1994420
1208,1994508
1209,1988575
1210,1985641
1211,1991664
1212,1991697
1213,1994774
1214,1994738
1215,1982849
1216,1988989
1217,1995063
1218,1994920
1219,1994995
1220,1983197
1221,1986082
1222,1992068
1223,1983030
1224,1983081
1225,1991966
1226,1997858
1227,1988909
1228,1988963
1229,1992026
1230,1982998
1231,1983269
1232,1980198
1233,1986580
1234,1992497
1235,1986562
1236,1986446
1237,1989482
1238,1992271
1239,1980181
1240,1980232
1241,1989271
1242,1986273
1243,1986460
1244,1983368
1245,1977312
1246,1983157
1247,1983106
1248,1983203
1249,1992166
1250,1986153
1251,1980214
1252,1980386
1253,1980440
1254,1983508
1255,1980467
1256,1983367
1257,1983516
1258,1983432
1259,1977510
1260,1968755
1261,1986783
1262,1989794
1263,1980789
1264,1980868
1265,1978109
1266,1984249
1267,1981309
1268,1978073
1269,1974959
1270,1974956
1271,1977999
1272,1974999
1273,1984095
1274,1987110
1275,1975135
1276,1978059
1277,1981315
1278,1978214
1279,1975214
1280,1969107
1281,1975146
1282,1981129
1283,1978173
1284,1975109
1285,1978185
1286,1975221
1287,1966286
1288,1975188
1289,1984359
1290,1978359
1291,1978129
1292,1975142
1293,1969226
1294,1972141
1295,1963018
1296,1969002
1297,1978181
1298,1981173
1299,1975125
1300,1966014
1301,1975128
1302,1975237
1303,1975197
1304,1969082
1305,1966212
1306,1975130
1307,1969204
1308,1963169
1309,1969007
1310,1972117
1311,1969113
1312,1971965
1313,1974861
1314,1971915
1315,1969011
1316,1969099
1317,1966194
1318,1969117
1319,1963347
1320,1957395
1321,1972323
1322,1972264
1323,1963444
1324,1969433
1325,1969445
1326,1972377
1327,1972466
1328,1966487
1329,1966494
1330,1957482
1331,1960538
1332,1960223
1333,1969241
1334,1971993
1335,1957074
1336,1962952
1337,1968805
1338,1971828
1339,1968870
1340,1960130
1341,1960143
1342,1959944
1343,1956988
1344,1956879
1345,1966072
1346,1972190
1347,1963266
1348,1963292
1349,1960404
1350,1954296
1351,1960241
1352,1960158
1353,1963227
1354,1969189
1355,1963109
1356,1954257
1357,1960388
1358,1960210
1359,1954225
1360,1954236
1361,1965971
1362,1965920
1363,1956976
1364,1953914
1365,1950774
1366,1962600
1367,1956506
1368,1956485
1369,1965707
1370,1956730
1371,1953634
1372,1953622
1373,1959632
1374,1956426
1375,1950601
1376,1953458
1377,1950436
1378,1956339
1379,1956367
1380,1950378
1381,1962360
1382,1962450
1383,1953419
1384,1950253
1385,1947287
1386,1950340
1387,1956264
1388,1953209
1389,1950376
1390,1947349
1391,1947170
1392,1950207
1393,1959324
1394,1962435
1395,1947636
1396,1950750
1397,1953831
1398,1950754
1399,1947767
1400,1941706
1401,1950762
1402,1953749
1403,1947609
1404,1944669
1405,1950783
1406,1956717
1407,1944842
1408,1947719
1409,1956718
1410,1950727
1411,1953784
1412,1941508
1413,1938609
1414,1944647
1415,1941351
1416,1944314
1417,1953119
1418,1955920
1419,1943861
1420,1940624
1421,1943540
1422,1946499
1423,1946491
1424,1946181
1425,1943431
1426,1943420
1427,1940426
1428,1937394
1429,1946371
1430,1937346
1431,1939985
1432,1946003
1433,1949257
1434,1946249
1435,1940321
1436,1943370
1437,1940527
1438,1943606
1439,1937624
1440,1922467
1441,1940293
1442,1946292
1443,1943379
1444,1946358
1445,1943312
1446,1946332
1447,1937271
1448,1934159
1449,1934225
1450,1937118
1451,1937373
1452,1934289
1453,1943320
1454,1940014
1455,1927929
1456,1933918
1457,1945774
1458,1945757
1459,1945891
1460,1930997
1461,1930966
1462,1930979
1463,1928079
1464,1934092
1465,1940218
1466,1943402
1467,1934489
1468,1931544
1469,1934534
1470,1931227
1471,1940268
1472,1940265
1473,1934478
1474,1937404
1475,1925484
1476,1925241
1477,1934319
1478,1940302
1479,1931220
1480,1928078
1481,1940273
1482,1934039
1483,1933895
1484,1925142
1485,1925400
1486,1934421
1487,1931272
1488,1931343
1489,1937314
1490,1931198
1491,1928098
1492,1931304
1493,1931525
1494,1931329
1495,1925026
1496,1924864
1497,1927894
1498,1930781
1499,1930803
1500,1921768
1501,1936819
1502,1936942
1503,1927963
1504,1934025
1505,1936994
1506,1939903
1507,1939976
1508,1942911
1509,1942980
1510,1934049
1511,1937107
1512,1937007
1513,1958260
1514,1958086
1515,1949012
1516,1955279
1517,1955274
1518,1955376
1519,1955438
1520,1949320
1521,1958420
1522,1967395
1523,1967541
1524,1958582
1525,1961728
1526,1967555
1527,1967585
1528,1970611
1529,1973630
1530,1970498
1531,1979638
1532,1977042
1533,1977108
1534,1980020
1535,1977122
1536,1983068
1537,1994956
1538,1986031
1539,1974088
1540,1974083
1541,1995252
1542,1995316
1543,1995257
1544,1995506
1545,1992495
1546,2001487
1547,1998406
1548,2001496
1549,2010557
1550,2001641
1551,1998786
1552,2001713
1553,2010882
1554,2007957
1555,2010984
1556,2010995
1557,2011114
1558,2017094
1559,2011019
1560,2008145
1561,2029096
1562,2035117
1563,2032231
1564,2026203
1565,2023233
1566,2020218
1567,2023181
1568,2026081
1569,2031993
1570,2028954
1571,2035102
1572,2032117
1573,2038061
1574,2040832
1575,2031998
1576,2050053
1577,2056297
1578,2056221
1579,2053222
1580,2035314
1581,2041357
1582,2044262
1583,2044386
1584,2044528
1585,2059310
1586,2065211
1587,2059235
1588,2062297
1589,2065234
1590,2059281
1591,2068238
1592,2068506
1593,2071554
1594,2065519
1595,2059420
1596,2062569
1597,2077556
1598,2080615
1599,2071926
1600,2075012
1601,2083911
1602,2080969
1603,2080853
1604,2077834
1605,2071796
1606,2077780
1607,2080788
1608,2074757
1609,2080753
1610,2071754
1611,2077710
1612,2077619
1613,2083546
1614,2077687
1615,2074831
1616,2071841
1617,2071876
1618,2077896
1619,2071667
1620,2065671
1621,2083868
1622,2077773
1623,2071743
1624,2071655
1625,2080847
1626,2083925
1627,2080814
1628,2071737
1629,2062753
1630,2062748
1631,2068859
1632,2071637
1633,2083538
1634,2077386
1635,2071381
1636,2071347
1637,2071377
1638,2065362
1639,2074125
1640,2070988
1641,2076960
1642,2073939
1643,2070867
1644,2061856
1645,2067637
1646,2070555
1647,2064550
1648,2070573
1649,2073758
1650,2061800
1651,2070598
1652,2070483
1653,2073395
1654,2070330
1655,2061194
1656,2064274
1657,2073384
1658,2073236
1659,2064226
1660,2058141
1661,2067052
1662,2067113
1663,2067132
1664,2055072
1665,2061047
1666,2069967
1667,2075901
1668,2066949
1669,2069994
1670,2064369
1671,2058308
1672,2061341
1673,2067273
1674,2064399
1675,2067560
1676,2064326
1677,2061232
1678,2058038
1679,2055113
1680,2052374
1681,2076454
1682,2070647
1683,2064803
1684,2067700
1685,2061614
1686,2061720
1687,2061724
1688,2064766
1689,2061740
1690,2058700
1691,2064716
1692,2052761
1693,2058521
1694,2052489
1695,2055379
1696,2064491
1697,2073525
1698,2070649
1699,2064628
1700,2052427
1701,2055535
1702,2058585
1703,2058561
1704,2055542
1705,2064623
1706,2064704
1707,2055830
1708,2052805
1709,2055839
1710,2049723
1711,2061636
1712,2061617
1713,2061845
1714,2058782
1715,2052661
1716,2055670
1717,2067757
1718,2064636
1719,2052636
1720,2046945
1721,2059023
1722,2055934
1723,2062022
1724,2053040
1725,2050004
1726,2052874
1727,2046832
1728,2049822
1729,2061884
1730,2061943
1731,2061937
1732,2061907
1733,2062078
1734,2050085
1735,2053126
1736,2047138
1737,2050067
1738,2053055
1739,2053133
1740,2044264
1741,2056311
1742,2056371
1743,2053338
1744,2056195
1745,2059175
1746,2056235
1747,2059243
1748,2047212
1749,2041306
1750,2041160
1751,2053110
1752,2056241
1753,2062231
1754,2053138
1755,2044208
1756,2053285
1757,2056323
1758,2056343
1759,2047335
1760,2041417
1761,2053614
1762,2047565
1763,2044627
1764,2038630
1765,2053567
1766,2056444
1767,2050329
1768,2053373
1769,2059395
1770,2047335
1771,2056014
1772,2047302
1773,2044299
1774,2044343
1775,2041287
1776,2038271
1777,2050363
1778,2050407
1779,2047486
1780,2044492
1781,2047346
1782,2047285
1783,2050109
1784,2046845
1785,2043915
1786,2055908
1787,2052921
1788,2047006
1789,2049833
1790,2031745
1791,2031766
1792,2034684
1793,2049693
1794,2046676
1795,2049696
1796,2049615
1797,2043534
1798,2040446
1799,2034316
1800,2034288
1801,2055205
1802,2055134
1803,2049220
1804,2034338
1805,2037330
1806,2037220
1807,2043101
1808,2039974
1809,2040178
1810,2039994
1811,2040219
1812,2037309
1813,2043333
1814,2040165
1815,2034415
1816,2046390
1817,2049312
1818,2040520
1819,2040361
1820,2031611
1821,2040399
1822,2040382
1823,2040423
1824,2034421
1825,2040421
1826,2037449
1827,2034432
1828,2040363
1829,2040517
1830,2034663
1831,2043598
1832,2037564
1833,2037603
1834,2037400
1835,2037481
1836,2031542
1837,2043575
1838,2040599
1839,2028639
1840,2028437
1841,2043382
1842,2043526
1843,2043425
1844,2031234
1845,2028285
1846,2031315
1847,2031371
1848,2031423
1849,2046423
1850,2037268
1851,2037187
1852,2034214
1853,2031168
1854,2028100
1855,2031292
1856,2037225
1857,2037164
1858,2034132
1859,2031027
1860,2025272
1861,2040189
1862,2034208
1863,2031368
1864,2034160
1865,2037190
1866,2037229
1867,2034335
1868,2028401
1869,2019387
1870,2019194
1871,2028274
1872,2025253
1873,2046044
1874,2037217
1875,2031158
1876,2031244
1877,2040178
1878,2037153
1879,2034207
1880,2019150
1881,2022144
1882,2028072
1883,2028113
1884,2022088
1885,2028142
1886,2034191
1887,2028192
1888,2028150
1889,2025039
1890,2019101
1891,2037182
1892,2034378
1893,2034344
1894,2031314
1895,2022405
1896,2025318
1897,2034453
1898,2031494
1899,2025526
1900,2022499
1901,2031502
1902,2016640
1903,2016680
1904,2016613
1905,2028549
1906,2031689
1907,2028817
1908,2025834
1909,2031857
1910,2028772
1911,2025962
1912,2034806
1913,2037756
1914,2028559
1915,2031678
1916,2016302
1917,2010329
1918,2013379
1919,2016192
1920,2016425
1921,2037172
1922,2040197
1923,2025159
1924,2019047
1925,2022005
1926,2028114
1927,2034142
1928,2031038
1929,2024940
1930,2018739
1931,2024641
1932,2018579
1933,2027543
1934,2018394
1935,2009400
1936,2021300
1937,2030272
1938,2030343
1939,2033399
1940,2024432
1941,2021472
1942,2021454
1943,2018297
1944,2009340
1945,2027569
1946,2027676
1947,2024657
1948,2024558
1949,2024527
1950,2021560
1951,2030532
1952,2021467
1953,2021539
1954,2021529
1955,2021590
1956,2024616
1957,2024660
1958,2021643
1959,2012612
1960,2012583
1961,2027447
1962,2024422
1963,2030326
1964,2024322
1965,2018544
1966,2024491
1967,2021628
1968,2021683
1969,2030752
1970,2024938
1971,2018956
1972,2015922
1973,2021971
1974,2013051
1975,2021811
1976,2024848
1977,2027714
1978,2027684
1979,2015732
1980,2003794
1981,2027820
1982,2030775
1983,2021728
1984,2021589
1985,2030672
1986,2024792
1987,2024786
1988,2015899
1989,2012756
1990,2015828
1991,2018750
1992,2021794
1993,2024757
1994,2021765
1995,2015631
1996,2024578
1997,2024689
1998,2021687
1999,2024650
2000,2012655
2001,2015763
2002,2015746
2003,2027578
2004,2021408
2005,2030428
2006,2024376
2007,2015208
2008,2018130
2009,2018229
2010,2018173
2011,2024168
2012,2018160
2013,2012308
2014,2006258
2015,2006627
2016,2009631
2017,2033792
2018,2036744
2019,2021810
2020,2018740
2021,2021630
2022,2018693
2023,2015615
2024,2015805
2025,2016066
2026,2022054
2027,2021943
2028,2006860
2029,2012974
2030,2013070
2031,2013364
2032,2013398
2033,2019472
2034,2013426
2035,2019628
2036,2022763
2037,2016830
2038,2019831
2039,2016810
2040,2013685
2041,2034616
2042,2022938
2043,2013927
2044,2010932
2045,2013891
2046,2010851
2047,2010777
2048,2013769
2049,2007803
2050,2007843
2051,2007810
2052,2007767
2053,2022877
2054,2022722
2055,2019717
2056,2016689
2057,2022575
2058,2022709
2059,2022763
2060,2007877
2061,2007985
2062,2010991
2063,2004975
2064,2002149
2065,2017024
2066,2020020
2067,2008158
2068,2011044
2069,2010884
2070,2001920
2071,2010772
2072,2016872
2073,2019924
2074,2016925
2075,2019697
2076,2010985
2077,2013911
2078,2007994
2079,1995990
2080,2004919
2081,2022856
2082,2019872
2083,2019868
2084,2005031
2085,1999157
2086,2002187
2087,2005010
2088,2005043
2089,2013930
2090,2013973
2091,2010759
2092,2010974
2093,2011116
2094,2011218
2095,2014355
2096,2011440
2097,2008545
2098,2005355
2099,2002462
2100,1993489
2101,2014519
2102,2020507
2103,2011501
2104,2008394
2105,2005478
2106,2002507
2107,2011390
2108,2011397
2109,2005386
2110,2002240
2111,2002315
2112,1996163
2113,2011077
2114,2004827
2115,2005092
2116,2010892
2117,2013869
2118,2010876
2119,2004897
2120,2004758
2121,2007742
2122,2007856
2123,1998833
2124,1992987
2125,2007825
2126,2004693
2127,1992684
2128,1995670
2129,2010698
2130,2007742
2131,2013805
2132,2007634
2133,1998542
2134,1998423
2135,2001668
2136,2001599
2137,2010550
2138,2013450
2139,2001334
2140,1989145
2141,1995341
